id,cultura,tipo_solo,ph,umidade_pct,irrigacao_horas,n_mgkg,p_mgkg,k_mgkg,producao_ton_ha
785,laranja,arenoso,5.16,22.8,3.2,1140.4113202131898,35.26690500948473,130.19310460183578,24.134753874939744
786,cana,arenoso,5.97,23.5,5.8,1018.4080473401266,57.47741433217951,245.22564954195585,93.71393391884257
787,cana,arenoso,6.71,8.6,3.5,829.1694420122959,33.183897586565536,139.40925401511177,85.4436102465893
788,soja,arenoso,6.08,33.5,8.2,1108.101595469821,33.93003075080814,32.773681133219455,3.3487034441237715
789,cana,latossolo,4.6,26.8,4.7,850.0050162723852,44.64197393992907,205.09495522377617,85.3994299342882
790,soja,argiloso,7.11,21.4,0.8,899.5980689946077,13.04649606319623,121.24270576571129,3.691317587584783
791,,misturado,,33.2,1.7,966.0397348331188,23.250366023974408,210.52672065120083,90.2285516853961
792,laranja,massape,7.37,19.9,0.6,898.9265055213036,,73.3483509641016,30.244100455354058
793,cana,misturado,4.58,34.5,5.0,755.9464563178926,52.13544048318899,174.722649728859,99.66637789066927
794,cana,misturado,6.58,21.8,1.1,594.5802170034261,32.976390928819825,101.97233498734126,104.27888629689627
795,soja,argiloso,4.75,11.1,1.1,1091.8265860650959,42.03584282967476,162.08429199374135,4.197436689507219
796,cana,argiloso,7.23,28.6,9.4,1014.0684253612721,20.79810887793552,195.99640167452137,78.05183566221672
797,cana,argiloso,5.89,26.3,8.7,555.8778015007316,58.987257784054805,182.06406007763314,114.63288896810349
798,soja,,4.91,28.9,4.5,750.6425300926287,48.30123494341473,154.16206998180556,2.8612908226179266
799,laranja,latossolo,5.52,33.7,9.9,935.813085854677,49.62818853958825,67.29245362726662,37.676237015215634
800,laranja,arenoso,4.99,29.0,0.0,988.5144707121136,52.323759269773426,193.82065083310593,24.83020070654312
801,soja,latossolo,5.01,24.5,6.1,596.3092682065817,46.17191255242179,211.885826279736,3.2724240815180985
802,soja,latossolo,7.34,31.1,6.2,882.1522666915157,37.74340862139001,87.42017855060746,3.307430378065189
803,soja,misturado,5.84,26.2,4.6,1007.9309190507929,61.94481823080463,96.23824714164002,2.9532117000687923
804,soja,misturado,6.87,19.0,4.0,829.697639620144,47.35321721641159,214.4134414819747,3.334687466702384
805,soja,,6.42,31.9,4.6,951.1659296868787,42.514208569898635,137.49350624584403,2.973864756064943
806,laranja,latossolo,6.53,14.0,4.1,802.4896235911046,44.87018019119244,97.7931997556651,21.825282856646503
807,laranja,arenoso,4.9,27.3,7.3,1081.8392703399045,44.5505240026689,166.35326481115638,27.80638183486883
808,soja,arenoso,5.2,31.8,1.4,740.1428572267457,42.36351594112032,111.6885367227349,3.9359507560971734
809,cana,misturado,6.86,27.7,2.0,671.584352181124,51.691595437618616,159.66252788435887,81.9517631317963
810,soja,argiloso,7.41,26.8,1.8,905.7853728123101,30.96209666816447,125.20759974921911,3.676408366149686
811,cana,latossolo,5.29,,2.6,613.2948055423009,32.05813446389538,130.34935079516734,74.85200448741017
812,soja,arenoso,5.31,20.6,5.3,478.97776238744194,53.388955341429536,216.6238430314471,2.7866095717461863
813,soja,misturado,5.92,31.6,1.1,1116.7470596108028,,20.0,3.481544062782144
814,laranja,arenoso,7.45,13.5,8.7,703.1551036878362,59.570896532146435,183.28504526611465,36.77806192550723
815,cana,latossolo,5.31,11.4,,633.2696834832375,51.133185009477955,206.72704669598963,87.50745342559784
816,cana,latossolo,5.72,15.7,1.6,737.6482446100783,36.71058134885652,112.68035152934068,94.91976935844487
817,laranja,massape,7.17,22.4,6.8,728.6698737178409,53.62644544693012,206.26592126178903,35.47562205098238
818,laranja,argiloso,4.51,21.8,0.4,871.5777077672913,62.95786436938404,92.45856198955056,27.81734825158928
819,laranja,massape,4.62,30.2,6.2,681.3026532628066,51.70469334181881,110.40098726018235,27.23968359169375
820,laranja,misturado,6.31,18.9,7.0,999.6372284512311,54.98377414600195,103.48997738453791,30.36044175315316
821,cana,arenoso,7.22,21.1,2.1,1029.246826231543,42.42343724094896,207.07752981615508,92.80022927341804
822,cana,misturado,5.22,8.4,0.4,645.001709876893,59.895598243207544,45.30313879993001,68.21229893580148
823,soja,latossolo,,19.1,3.6,776.3806754103225,36.28964377605534,248.4088335615345,
824,soja,massape,5.85,25.5,1.0,795.3885519922828,50.07814538610775,131.70368603316663,3.299727436222722
825,laranja,massape,5.92,8.4,1.2,866.9985277267316,83.54259228653899,186.89472924944133,24.052405804448433
826,laranja,,6.37,15.6,2.5,1116.5367033967364,53.083215840384895,181.72247528182385,27.650948049111566
827,laranja,misturado,5.91,13.6,3.0,1128.0626830005217,38.68933154112197,159.07390729239114,22.173375840686376
828,,latossolo,5.84,9.1,5.3,1399.7734772331573,38.650616374629,113.95883631134642,
829,soja,arenoso,,20.9,6.8,446.12521416916434,43.92987454064483,224.54235377567124,3.326739299856411
830,soja,arenoso,6.27,12.9,5.9,715.1408553696742,57.768686725941166,119.10892405673374,3.66083080935823
831,soja,misturado,6.11,28.1,1.5,1262.8018362149967,47.18666263751073,106.12508053674574,3.1610837047386564
832,soja,massape,7.06,30.9,1.7,539.859936444633,35.27208280142405,202.66261701141198,2.9157082944769295
833,soja,argiloso,4.65,22.7,8.8,1258.2530128341414,35.24554510816965,158.7449771722122,2.9778804857648
834,soja,misturado,7.0,34.5,5.6,929.470254628649,47.28073996534471,231.46929450697206,3.519577807106621
835,laranja,misturado,7.03,20.2,8.7,936.8265546045088,45.63592480108186,146.23997451267002,36.33692608971299
836,laranja,latossolo,5.35,21.9,,644.0404027761059,51.82464253678531,110.94747763825521,31.852280957136482
837,laranja,arenoso,5.89,34.7,6.1,809.7673559991407,58.76234843677342,166.48460838143393,34.503959496242786
838,laranja,misturado,5.82,14.3,5.2,1249.4752719419812,85.91039553614249,123.14297063475578,22.761881511149156
839,soja,misturado,5.16,33.4,3.2,890.4633729517546,23.069497248485995,112.68464932165767,3.2704280333060782
840,cana,massape,5.69,9.2,4.7,811.100194357959,55.30293190929662,199.91329161935244,97.2242902050929
841,soja,massape,,20.1,5.0,981.1438392758472,46.474615625824356,259.89330403650166,2.740328967509107
842,cana,argiloso,5.33,9.9,2.0,861.5564799394685,17.33135653334117,135.21229248489055,77.09952143648306
843,laranja,latossolo,6.95,27.7,3.2,969.0302299612882,63.742960854775916,91.51552882284416,32.71009578520766
844,soja,argiloso,5.35,24.4,7.9,730.0517335680157,51.31759839872921,140.79261900601088,3.4033703083153393
845,laranja,massape,6.95,27.1,9.2,884.569470278379,,180.8880737937554,23.174445338586583
846,soja,arenoso,6.09,18.1,3.6,771.7847469118562,19.50871582353476,165.44877170864822,2.6476714371172356
847,laranja,massape,7.14,18.0,3.1,539.2066718610645,41.693746087526875,221.65390166830272,34.68657590682503
848,cana,latossolo,6.22,9.2,2.0,996.391557449537,28.81204582658556,189.905390296542,60.35938739750894
849,cana,massape,4.59,17.4,6.8,653.2454316888889,77.44651414020917,83.79543191340547,92.58874214764366
850,cana,latossolo,6.53,33.1,3.2,867.0518139791795,62.16825518616572,120.4008989615535,78.60346677535964
851,soja,latossolo,4.63,18.2,9.9,1085.2136491655822,34.78548325071807,67.14995280148047,3.71882732654534
852,cana,latossolo,5.85,30.4,3.3,600.437308691914,21.950416485755966,218.68076073781128,72.49422040229317
853,soja,latossolo,7.29,30.7,3.9,1020.9368193899204,47.910825995756326,30.486764083715954,4.345919574144707
854,cana,latossolo,5.0,18.1,6.0,840.0373086062675,61.386330034415394,73.00006016266126,89.82758626826057
855,cana,arenoso,5.67,25.1,8.0,706.6953198145873,18.97419591846106,119.29185203968962,91.80483062542707
856,soja,argiloso,6.69,10.6,4.7,1304.5846577772136,31.023379935102454,183.835044186289,2.9907811252892627
857,soja,misturado,7.15,10.8,4.2,899.888740849033,28.416229364790617,118.70079517766092,3.2466478663204694
858,cana,argiloso,6.51,9.3,10.0,786.3814220846518,58.00419248865881,128.08623517713048,83.71061112692584
859,soja,latossolo,,23.7,0.1,743.9574155267196,39.452563671832316,129.268327603638,
860,cana,arenoso,6.52,19.5,9.0,1076.2324936873392,40.08095216433742,160.36695734149475,89.80692125713344
861,soja,massape,5.39,22.8,1.5,777.5887547073177,47.61982020958452,76.7693078837999,3.517531882561295
862,laranja,arenoso,6.66,22.1,7.9,1051.3036197082051,31.82578781506479,93.16937711711718,30.66324438240932
863,laranja,latossolo,7.36,17.5,6.2,899.5040337753678,23.344698949086528,250.85542192775347,31.143054495422984
864,laranja,arenoso,6.66,26.3,3.4,1123.2376128867697,65.54527743540427,174.1439458318207,21.05273245128605
865,laranja,arenoso,7.09,28.5,8.7,691.4921105034232,66.93728562719392,195.64693031117073,38.24634054018357
866,laranja,latossolo,4.51,8.4,0.1,719.3873521807991,47.69373689194768,153.481711887313,23.612557139025203
867,cana,arenoso,6.65,13.6,2.3,843.7989371939863,48.782332585014295,141.5831851054356,84.53914797197095
868,laranja,misturado,6.99,27.3,5.7,860.3867004950448,63.91520964870012,177.42785676571683,35.657414487608136
869,laranja,misturado,4.62,18.4,,829.0885942605979,47.3498033490561,193.65682102056797,37.67312648368681
870,laranja,arenoso,7.11,25.9,6.1,1426.2880810853035,38.713831410845316,200.76454048150313,32.02977039865738
871,laranja,massape,5.27,17.4,0.2,1312.6494008703817,45.59008690166195,142.4064264108396,25.47652655127227
872,soja,latossolo,6.5,18.6,1.2,959.8110149642087,65.89752955751209,207.32259337669927,3.3510938211777197
873,cana,misturado,6.9,12.3,1.3,983.3944148100915,45.79982502643209,20.0,87.00360734929426
874,laranja,massape,6.49,15.0,1.9,852.7135639840839,34.959261980196715,203.5372205835073,29.011952286545668
875,laranja,arenoso,4.78,24.3,4.6,690.0348932963739,47.20503073927647,124.38564259537188,21.84973486293768
876,laranja,massape,6.29,19.7,7.5,863.5855518889496,54.84334706303646,183.20294677810182,34.30054766197744
877,cana,argiloso,,28.9,9.1,1054.2235502924107,53.043802423585475,111.0403364582482,86.61506771125335
878,soja,misturado,7.2,31.0,8.4,1161.1253523136018,53.29235922107414,70.39832819533335,3.011112492420023
879,cana,arenoso,5.71,22.6,2.0,1099.1416841045411,32.59983481299855,170.38224187900005,79.0192829470307
880,soja,latossolo,5.46,28.5,4.4,598.0451413691577,56.55155349837685,59.90816860072805,3.407940014203485
881,laranja,arenoso,6.75,16.3,2.0,842.1544643692573,45.426989088184335,126.01935430663758,20.985466752207966
882,laranja,latossolo,5.74,19.2,2.6,606.2264870268016,34.323132487958176,101.25421853375084,32.392175380829784
883,cana,arenoso,6.44,27.2,5.0,1133.7687114805437,56.4322757047805,139.4980477023914,87.8167636289169
884,cana,massape,6.44,18.4,0.7,817.5231210399335,38.19541726624854,197.83254717583634,103.78827540431311
885,soja,massape,7.16,23.9,2.2,890.5779768737934,21.385539771666704,120.60928287273055,3.331033488453828
886,soja,massape,6.3,13.0,9.4,996.0100536010003,29.99096428334517,168.8746528447567,2.86589282408578
887,cana,argiloso,6.01,,4.7,1453.2279839623798,42.275446004293755,194.36076229362527,70.62636172147197
888,soja,latossolo,4.92,31.3,4.5,953.6549879579053,53.674534231669185,113.56469695237277,3.1437177544350283
889,cana,massape,4.85,31.5,0.1,852.3457924387496,32.038950718678635,114.43478827685385,81.58114280054163
890,soja,argiloso,4.96,27.6,2.5,651.7915757592721,41.39006309343698,232.15973413201266,3.073095314136967
891,cana,latossolo,5.02,28.1,8.7,1191.727889700621,26.75089152505413,145.23668161332557,86.54176639502121
892,cana,arenoso,6.41,23.1,1.6,,59.730493743597165,180.54832758791247,77.88827567337188
893,,argiloso,6.72,23.8,4.2,1231.4284929855398,70.75996670933327,180.09366554155343,88.05047073309086
894,soja,misturado,6.09,,0.1,1121.1226225897447,69.13923786732481,,3.091740633732692
895,soja,argiloso,6.99,20.0,4.8,807.4087794783056,59.47469325729207,104.3474474296803,3.5526814830938283
896,soja,argiloso,7.47,20.2,0.2,621.5447638288192,57.937649356803924,172.52084181240122,3.1759604826492702
897,cana,latossolo,6.96,33.9,8.2,954.5138234407214,13.921807133951958,25.96110679658139,99.95448006720919
898,soja,arenoso,6.58,19.6,8.2,777.0192942456796,47.65759848330158,137.3221429776945,3.560917879915861
899,soja,misturado,6.1,22.8,7.9,907.8691684912611,37.55861064510138,98.08296765643306,3.377434135924682
900,cana,massape,5.85,22.4,2.8,1109.8099213708674,58.20699541567352,216.6303685185992,82.5078728003211
901,laranja,massape,4.75,25.2,8.4,569.2835768750333,6.93603186478007,170.76692718929695,20.404951373356887
902,cana,argiloso,5.7,28.2,5.4,952.9227688136427,47.89451554155267,221.47477784344062,101.96259285608707
903,soja,latossolo,7.23,14.1,3.7,1051.9192381771472,41.783343242513965,147.65252198679883,3.02768916863308
904,cana,latossolo,6.92,22.3,6.3,1061.6221123512125,61.77644899397106,143.16664843397865,86.08878561282663
905,laranja,massape,5.15,30.3,0.1,627.2915657625153,68.21980580512107,131.7042288552261,29.71902161767941
906,,misturado,5.9,20.5,1.4,983.8672939547928,31.067309744808476,119.81583602669446,82.79786128506329
907,soja,arenoso,6.95,15.5,7.4,1140.7073163813384,31.74434346154777,311.0793803433591,3.841840421743211
908,laranja,misturado,4.7,25.7,2.4,968.6467596800152,48.457449318175705,198.43017094759335,21.893145412956265
909,soja,arenoso,5.66,30.2,6.0,876.8611587782926,71.00644037282312,86.02868724379304,3.9935739227949347
910,laranja,massape,7.06,9.7,3.9,1127.9225881146888,45.902170159245244,308.35853214973076,31.357787787541582
911,laranja,arenoso,5.71,29.0,8.5,761.136237912234,25.812578769685043,125.70120389986361,26.767897065827654
912,cana,latossolo,4.73,30.2,9.5,594.0334183593459,35.91197330755061,169.26912001061135,82.17724007282455
913,cana,argiloso,6.13,20.5,8.8,859.8804370138137,48.03996246695193,206.37584231231193,58.398141953153896
914,soja,argiloso,7.09,34.5,2.7,1007.0090383407997,48.60303642845935,57.722764375649945,2.9607068919327593
915,cana,massape,6.27,29.2,1.9,1107.7873522872867,34.4386854661144,100.36039190105406,80.75315493984348
916,cana,latossolo,5.18,28.9,4.7,1006.1005148335864,35.613139593305675,248.8898894742414,87.11325971237089
917,laranja,misturado,5.65,28.2,0.1,1067.1642137449717,30.276480081654025,136.51028019981626,34.29790622226113
918,cana,latossolo,5.85,12.1,0.3,1109.0622860207918,,209.92020700565232,109.45054749794741
919,laranja,argiloso,6.24,13.9,5.5,832.1245987403779,32.478372310599156,122.79189356121927,29.361335494012867
920,laranja,argiloso,6.78,20.5,5.2,870.412139618482,38.028086941225745,144.2964236707895,29.028046560714827
921,laranja,latossolo,4.8,15.1,9.9,1157.433558629975,37.60120625214071,257.11541196459,25.548241162440657
922,soja,latossolo,7.17,19.2,2.0,657.9685951538625,20.91064128726913,176.25073453788139,2.613959942670852
923,soja,argiloso,4.54,32.0,2.6,985.826572304459,32.04877042773276,129.3091339841401,3.0576853895179132
924,soja,misturado,5.61,30.3,1.1,756.6582342165957,63.422063989298074,108.99819235182913,3.2177995681015905
925,laranja,massape,4.58,25.0,9.2,1120.052320646194,26.86068237313908,114.4874764552078,32.87697210332581
926,soja,massape,,31.2,7.8,896.412903884972,30.545365472604487,224.49360184422545,3.5078058126327787
927,soja,latossolo,6.08,29.2,8.2,901.5187870756248,,195.92989851833522,3.388618089560424
928,cana,massape,6.04,19.6,9.0,,43.640826596531085,81.07940207558453,78.03039887812896
929,soja,argiloso,5.0,13.4,5.2,684.7914441102707,73.28215081899435,155.23071341224218,2.507153300382347
930,soja,argiloso,6.44,21.9,4.5,943.1638946437206,43.00958667709393,145.99101169163967,2.531297580506938
931,laranja,latossolo,4.63,27.9,3.3,863.9747737804358,46.00143188031585,168.96556617409763,19.68131766528994
932,laranja,latossolo,6.79,19.8,5.9,1006.4822632086062,33.06829146199517,113.78573285151779,26.53996661897641
933,laranja,latossolo,7.34,26.0,4.5,1285.8661573377892,44.07572932811591,215.86833669896544,32.97022218858995
934,laranja,misturado,5.52,10.5,4.5,778.9516980149635,63.435754595214235,149.91964336283849,32.835327849804415
935,laranja,massape,6.05,28.2,9.4,660.5204575291909,47.143640814572606,172.40619105512457,31.968578810387182
936,laranja,latossolo,5.64,29.9,9.8,738.1345148635987,76.97655123093246,,25.424522582409804
937,soja,arenoso,4.52,27.1,8.0,853.4363835558162,63.89219568458537,,3.7577052664468438
938,laranja,arenoso,5.66,34.1,7.6,912.8461667406654,43.705254818326004,309.450666556014,23.344647118550782
939,laranja,argiloso,6.88,30.3,6.8,922.9057591573164,43.41318186611827,258.004797145601,32.26696719429438
940,cana,massape,6.29,32.4,1.7,1260.5321902350868,69.46384706435447,145.81913022702528,64.90508416254333
941,soja,latossolo,4.8,33.2,0.6,1224.9678089309682,47.059883637828435,241.98023704361637,2.8291551024451125
942,soja,arenoso,7.04,29.6,6.9,1160.589297813392,66.13382340407584,222.7642508557458,3.9610460243882253
943,soja,massape,6.09,26.2,7.3,1402.8877273234684,75.0436101019,112.48733825705165,3.218466154468318
944,laranja,argiloso,7.03,8.2,0.5,1064.8196913325262,41.93670948263836,106.5040079158719,24.595150702917753
945,laranja,misturado,6.24,20.6,,1121.671016702528,50.279330489025234,190.12059752107902,33.51379354332827
946,laranja,massape,6.18,23.4,0.9,1060.9541043787533,59.70006276849569,165.60363828676932,34.08685811778636
947,cana,massape,4.82,16.2,2.9,1028.1810627587574,56.5125005853378,125.87972301967677,79.80063030280932
948,laranja,misturado,5.0,16.6,6.7,978.8793048365683,56.407360993807515,193.27359262492425,29.392317264710684
949,cana,massape,7.42,34.0,1.7,820.6285910169358,24.997892592333976,63.4510244644232,86.64288910488573
950,soja,argiloso,5.19,32.1,0.6,650.644350432427,32.273749077573015,156.90009167114744,2.169159423708
951,laranja,argiloso,7.43,30.9,3.3,873.8692062075773,37.570994685882184,75.66458078623465,21.020699606181363
952,cana,misturado,6.1,19.0,7.7,1013.1547399344126,63.21631205203013,77.64051938849623,96.30705297018491
953,cana,latossolo,4.91,8.4,4.1,914.452380194798,26.46937639309671,107.59411262085561,75.008749011487
954,laranja,,4.8,10.2,6.5,686.9328611761488,67.84840060768259,171.79723658063932,30.64918948032532
955,soja,latossolo,5.13,16.4,5.8,866.8233900033243,56.69751171118024,109.48577946692217,3.405216180538213
956,soja,massape,7.28,8.4,0.2,856.3994382833724,62.313453370841614,76.91348352297709,3.7861731080511527
957,soja,arenoso,5.74,8.5,9.9,887.529071606244,31.05700384132502,178.6349521606168,2.754483404636857
958,cana,misturado,5.69,32.7,0.4,998.1830697853318,46.08453544035196,239.56482266646216,89.73047009153503
959,cana,misturado,5.44,27.1,9.7,1041.2516073820605,49.48414179196975,188.33102605212073,84.21502650237467
960,cana,arenoso,4.94,16.3,5.5,799.9897098050895,48.824505030340404,258.1079234756188,75.52270791190062
961,cana,argiloso,5.96,11.6,9.6,1096.2242376025029,49.434861012700765,234.5507036161553,75.43844307664915
962,soja,arenoso,4.89,21.8,1.1,1126.3276239336624,40.852102794073325,120.75430724940387,3.390992352330265
963,laranja,massape,7.01,8.1,,964.0603866097091,47.02810621595489,187.92958916184662,31.148350855258958
964,cana,argiloso,5.61,33.3,1.7,1032.9500543906136,60.5034593259778,144.5021523866906,85.76315539053154
965,cana,misturado,5.62,19.2,0.5,1096.8462884923897,27.502315373386647,213.72598687188355,86.13657102228734
966,soja,arenoso,5.92,18.9,6.2,680.4710700841057,68.20575178358105,144.49130656418575,3.1006022383855902
967,laranja,latossolo,5.83,18.5,2.1,1110.946266996359,59.72848434552671,102.678209447444,25.83907091475138
968,laranja,latossolo,7.48,9.9,5.9,741.9878254804094,30.521971609750004,232.40435654101526,24.037648208210513
969,soja,massape,6.14,25.2,1.1,761.4596726743243,50.75754065182982,169.06773304340217,3.0925593393219883
970,soja,latossolo,4.76,27.8,3.3,939.2578335629522,58.52248164237067,110.18821972144612,3.537870236733999
971,laranja,arenoso,6.32,26.3,7.8,471.19197486506613,26.470600141714744,120.0764219955706,31.532028122169244
972,cana,arenoso,4.95,11.7,4.4,935.1240616451521,45.62967650064901,109.80476133369095,
973,laranja,latossolo,4.59,23.6,6.3,1096.3561893911606,43.82227048747491,89.89515403741703,23.517816623592008
974,soja,arenoso,7.41,23.4,6.5,570.8152307107966,35.31629186239658,121.34907946538695,3.0158407905323235
975,cana,massape,6.82,31.4,8.4,1117.8018649092903,46.3853525514602,172.3812728238724,84.23155765880301
976,cana,argiloso,7.44,18.2,3.2,760.2424762945091,35.995701360558144,153.8436402111708,64.80216632756316
977,soja,massape,5.93,18.0,6.9,941.3723560985602,65.61460603456106,123.70698381707045,2.9484371809046634
978,soja,massape,6.1,24.7,9.6,789.2850985989076,35.60033518008885,239.73044812783343,2.7457673947911707
979,soja,arenoso,5.01,25.1,7.3,1014.5836968258092,,29.361991567221665,3.4601928536840463
980,,argiloso,5.24,20.7,4.9,1104.9895112327526,20.169204185697534,168.36815490934265,27.851625288338678
981,laranja,arenoso,7.02,20.0,6.3,1029.4020728764995,42.572852942250584,141.43444471094438,25.68726237278815
982,cana,misturado,5.57,21.3,7.4,899.20377010126,45.18466736027038,91.78912621221119,72.24067263078375
983,soja,arenoso,6.98,31.2,6.1,804.828932681315,42.08563424076704,171.86726074726306,3.121161419484322
984,cana,arenoso,6.63,20.5,0.2,886.1395941257774,39.05522554206914,136.8151072583307,78.22369461090494
985,cana,arenoso,5.03,33.4,1.9,1031.1942929919283,34.98727461982317,224.82440797283363,104.61599863023847
986,cana,argiloso,6.02,21.6,8.1,1038.0532798345837,56.31811170022355,202.08391454468799,96.96423653898124
987,cana,arenoso,6.53,33.6,2.7,1010.1653164352244,59.9918678264307,264.36784418243917,76.71150488885296
988,soja,argiloso,5.21,30.5,7.3,643.4844916885911,43.76758671215025,121.00092416916046,3.3660781363809824
989,cana,latossolo,6.99,17.8,3.7,895.395508312918,28.550437379675405,233.79326938485093,96.33050375903196
990,soja,misturado,6.13,31.3,5.2,773.3142071605696,71.90923997080242,80.04871391907473,3.0235943250814845
991,soja,argiloso,5.0,11.0,0.7,1032.9858039811656,31.80303850638179,143.36181004346525,2.733155703610692
992,laranja,latossolo,,33.0,1.8,747.0056493242806,23.10866612275279,122.08517684194372,19.015707395336882
993,soja,argiloso,7.5,25.1,9.6,990.410751616845,14.810671252203448,186.14672477456452,3.808906767965843
994,laranja,argiloso,4.95,9.5,8.9,843.562447837094,46.4917784536899,184.69654789461313,27.04468809265041
995,soja,misturado,6.95,25.4,6.5,524.1807633468518,41.738754217271456,95.96282440632172,3.4165300931498797
996,soja,massape,5.12,34.3,4.6,1086.1918571775996,60.46434973719509,189.491530439065,3.070305049872376
997,soja,massape,6.85,9.9,6.8,894.9425556272084,54.16626845168321,127.17065502936649,2.792840432604126
998,laranja,argiloso,6.7,23.0,6.2,1155.1954591531382,49.353018368775565,,22.59349587580451
999,laranja,arenoso,5.4,28.2,5.7,566.9381842644725,40.92949206805876,149.29311827146037,21.294826038536954
1000,cana,latossolo,5.48,29.9,0.6,841.6957378165008,61.649659082965,61.389350318248916,95.1999329736265
